user_id,country,country_region,source,platform,device_family,os_version,event_1,event_2,event_3,revenue
1f6d9ff2,mx,Mexico City,Organic,iOS,Apple iPhone,13.7,0,111,2.0,0.356353
27fc0170,us,Washington,Organic,iOS,Apple iPhone,14.4,0,15,1.0,0.204945
9c173d53,us,Rheinland-Pfalz,Organic,iOS,Apple iPhone,14.4,0,199,23.0,2.85446
e1813eb5,co,Atlántico,Organic,Android,Nokia HMD Global Nokia 4.2,10,0,177,2.0,0.210616
02c6b755,co,Bogota D.C.,Organic,Android,HUAWEI HUAWEI JKM-LX3,9,0,0,2.0,0.001689
00f20045,il,Tel Aviv,Organic,Android,Meizu Phone,8.0.0,0,183,0.0,0.318335
ee847175,mx,Chihuahua,Organic,Android,samsung samsung SM-T500,10,0,18,0.0,0.03343
1d060e99,mx,Nuevo León,Organic,Android,motorola motorola moto e6 play,9,0,289,9.0,0.463165
31302362,mx,Mexico City,Organic,Android,motorola motorola moto g(8) power,10,0,30,4.0,0.051519
33a5a81e,mx,Nuevo León,Organic,Android,Samsung Galaxy Phone,10,0,266,40.0,0.535638
92d07a28,co,Departamento del Valle del Cauca,Organic,Android,samsung samsung SM-G780F,11,0,24,0.0,0.023371
4e3447ac,co,Bogota D.C.,Organic,android,Samsung Galaxy Phone,11,0,50,0.0,0.071567
9468b0f1,ve,Apure,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
070084eb,us,Maryland,Organic,iOS,"Apple iPad11,6",14.3,0,3,2.0,0.058543
c541d256,it,Rome,Organic,Android,Huawei Phone,10,0,4,1.0,0.007907
8b6d1d82,it,Provincia di Latina,Organic,Android,Huawei Phone,7.0,0,40,5.0,0.079657
3b3f7ea9,it,Rome,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
eb06b538,it,Milan,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
18c20255,gb,Glasgow City,Organic,Android,Huawei Phone,10,0,0,2.0,0.0071
52ac3fff,ar,Buenos Aires F.D.,Organic,iOS,Apple iPhone,14.3,0,82,4.0,0.115121
bfd98d59,ar,Santa Fe,Organic,iOS,Apple iPhone,14.1,0,8,2.0,0.013666
8ecf4ba6,fr,Pas-de-Calais,Organic,iOS,Apple iPhone,14.4,0,4,,0.014873
ca74ffd2,fr,Seine-Maritime,Organic,iOS,Apple iPad,13.3.1,0,0,1.0,0.002769
6427405a,fr,Paris,Non-Organic,iOS,Apple iPhone,14.4,0,22,0.0,0.081888
c514aecc,fr,Aisne,Non-Organic,iOS,Apple iPhone,14.4,0,0,1.0,0.00278
3d0ac6d6,fr,Essonne,Non-Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
55cf8e3e,fr,Ille-et-Vilaine,Non-Organic,iOS,Apple iPhone,14.3,0,1,0.0,0.00371
10899c79,fr,Drôme,Organic,iOS,"Apple iPad11,6",14.4,0,5,0.0,0.017855
c51041dd,fr,Essonne,Non-Organic,iOS,Apple iPhone,14.4,0,69,0.0,0.253965
ae8e74a0,fr,North,Non-Organic,iOS,Apple iPhone,13.5,0,1,0.0,0.003888
72047bb5,fr,Côtes-d'Armor,Non-Organic,iOS,Apple iPhone,14.4,0,119,1.0,0.436266
183fcf15,fr,Paris,Organic,iOS,Apple iPhone,14.3,0,176,1.0,0.653991
1eea7d47,fr,Vienne,Organic,iOS,Apple iPhone,14.2,0,103,0.0,0.374781
66ff28a4,fr,Oise,Organic,iOS,Apple iPhone,14.4,0,80,0.0,0.300837
28253de1,fr,Paris,Organic,iOS,Apple iPhone,14.4,0,1,0.0,0.003583
e5949d95,br,Sao Paulo,Organic,iOS,Apple iPhone,14.4,0,44,0.0,0.131086
932f7385,cl,Santiago Metropolitan,Organic,Android,Motorola Phone,10,0,0,0.0,0.0
f2083b97,cl,Santiago Metropolitan,Organic,Android,Huawei Phone,9,0,136,0.0,0.273123
2f6efeb8,mx,Querétaro,Organic,Android,HUAWEI HUAWEI JNY-LX2,10,0,0,0.0,0.0
91abc9d7,mx,San Luis Potosí,Organic,Android,ZTE ZTE ZTE Blade V10 Vita,9,0,68,0.0,0.099145
0314c604,mx,Nuevo León,Organic,Android,samsung samsung SM-A605GN,12.5.1,0,1,8.0,0.015083
ba127740,fr,Paris,Non-Organic,iOS,Apple iPhone,14.3,0,1,0.0,0.003667
1898c528,fr,Bouches-du-Rhône,Non-Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
049402b8,fr,Maine-et-Loire,Organic,iOS,"Apple iPad11,6",14.3,0,0,0.0,0.0
a56db161,gb,Somerset,Organic,Android,Xiaomi Phone,8.1.0,0,154,57.0,0.89235
8c94cbf7,ru,Novosibirsk Oblast,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
60fb5a07,es,Saragossa,Organic,Android,QILIVE SNCOIA Q7T10INP,6.0,0,0,0.0,0.0
971f107d,es,Cadiz,Organic,Android,Huawei Phone,10,0,1,1.0,0.00291
3a124214,es,Valencia,Organic,Android,Samsung Galaxy Phone,11,0,93,0.0,0.181656
47c2b553,es,Seville,Non-Organic,Android,lge LGE LM-X525,10,0,98,0.0,0.155456
2a04a274,es,Granada,Organic,Android,OPPO OPPO CPH1931,10,0,71,1.0,0.114701
d9e87460,es,Barcelona,,Android,samsung samsung SM-M115F,10,0,193,0.0,0.360291
dc66d279,es,Araba / Álava,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
9d8ff57c,es,Biscay,Organic,Android,Goodtel. G3 incar G3,10,0,0,0.0,0.0
8ebd4c08,es,Andalusia,Non-Organic,Android,Samsung Galaxy Phone,5.1.1,0,3,0.0,0.005513
2391c970,es,Murcia,Organic,Android,Samsung Galaxy Note,11,0,34,0.0,0.064098
bed8d0b6,es,Asturias,Organic,Android,Xiaomi Xiaomi M2007J17G,10,0,0,0.0,0.0
4a83df2d,es,Madrid,Organic,Android,Xiaomi Phone,7.0,0,0,0.0,0.0
5ddbb327,es,,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
06fcdf40,es,Malaga,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,38,5.0,0.07972
b1339c75,es,Malaga,Non-Organic,Android,Redmi Xiaomi Redmi Note 9S,10,0,0,0.0,0.0
a95b24ca,es,Castille and León,Organic,Android,Huawei Phone,8.0.0,0,9,0.0,0.013955
79e1998b,es,Barcelona,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,11,2.0,0.019965
5c1196e6,es,Madrid,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
f360c3bd,es,Santa Cruz de Tenerife,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
0a9b8f17,es,Barcelona,Organic,Android,Samsung Galaxy Phone,9,0,923,11.0,1.754376
9e4f9d4e,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,24,31.0,0.088481
0a9679cb,es,Asturias,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
9a88c587,es,Pontevedra,,Android,Xiaomi Phone,10,0,258,0.0,0.401038
9a0a07c7,es,Cadiz,Organic,Android,Xiaomi Phone,10,0,3,0.0,0.004701
c5f74611,es,Madrid,Organic,Android,alps alps P40 pro,6.0,0,0,0.0,0.0
f42c531d,es,Murcia,Organic,Android,Huawei Phone,10,0,652,2.0,1.026077
59c08d82,es,Barcelona,Organic,Android,Xiaomi Phone,10,0,31,0.0,0.047444
03c87308,co,Antioquia,Organic,Android,Samsung Galaxy Note,9,0,207,2.0,0.441436
1fa4a5bb,co,Departamento de Boyaca,Organic,Android,HUAWEI HUAWEI STK-LX3,10,0,0,0.0,0.0
a5d930a3,be,Brussels Capital,Organic,Android,Huawei Phone,10,0,15,1.0,0.042404
ff6fbf3c,es,Valencia,Organic,iOS,Apple iPhone,12.4.9,0,174,3.0,0.429086
7561dec2,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,36,1.0,0.088238
801c3157,es,Caceres,Organic,iOS,"Apple iPad7,11",14.4,0,99,0.0,0.258936
ce3ea9f7,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,292,63.0,0.855907
a696d78e,es,Valencia,Organic,iOS,Apple iPad,13.7,0,123,28.0,0.362449
52389a84,es,Asturias,Organic,iOS,Apple iPad,10.3.3,0,348,0.0,0.849238
2f9481fb,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,95,0.0,0.226625
0f52c85f,es,Salamanca,Organic,iOS,Apple iPad,12.5.1,0,39,0.0,0.091357
c6477677,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,172,1.0,0.414309
abe8bb0c,es,Seville,,iOS,Apple iPhone,13.3.1,0,53,0.0,0.126654
37b69fb1,es,Barcelona,Organic,iOS,Apple iPad,12.5.1,0,1,0.0,0.002362
1c7877da,es,Seville,Organic,iOS,Apple iPhone,14.1,0,78,9.0,0.204279
d6411f46,es,Valencia,Organic,iOS,Apple iPhone,14.4,0,22,1.0,0.05292
8a1845a3,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,13,4.0,0.038849
8257967d,mx,Mexico City,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
d75c3edd,mx,Puebla,Organic,iOS,Apple iPhone,14.3,0,0,14.0,0.023918
ca008074,it,Provincia di Varese,Organic,Android,HUAWEI HUAWEI AGS-W09,7.0,0,234,,0.402671
aedbadc3,tr,Istanbul,Organic,Android,Samsung Galaxy Phone,10,0,650,24.0,0.241191
5206bf6d,nl,North Holland,Organic,iOS,"Apple iPad11,6",14.4,0,81,2.0,0.184737
ffbb4a24,fr,Paris,Organic,iOS,Apple iPad,14.3,0,31,0.0,0.108846
5238ec55,fr,North,Non-Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
ca8af1c5,fr,Ariège,Organic,iOS,"Apple iPad7,11",14.4,0,36,2.0,0.135148
4c0c811b,fr,Alpes-de-Haute-Provence,Organic,iOS,Apple iPad,14.4,0,74,0.0,0.25931
126ae9fd,fr,Manche,Organic,iOS,xiaomi Xiaomi Redmi Note 8T,14.4,0,179,18.0,0.510164
e1a498f4,gb,Lambeth,Organic,ios,Apple iPhone,14.2,0,0,0.0,0.0
f7302b52,br,Sao Paulo,Organic,Android,Samsung Galaxy Phone,8.0.0,0,40,0.0,0.075759
b31072e4,br,Minas Gerais,Organic,Android,samsung samsung SM-M515F,10,0,4,0.0,0.006794
eea0f871,mx,México,Organic,Android,motorola motorola motorola one zoom,10,0,55,5.0,0.084508
fa067d5e,mx,Mexico City,Organic,Android,Xiaomi Phone,10,0,18,84.0,0.142325
31257735,br,Sao Paulo,Organic,iOS,Apple iPhone,14.4,0,5,29.0,0.074429
55c7875c,tt,Couva-Tabaquite-Talparo,Organic,Android,samsung samsung SM-A505G,10,0,0,0.0,0.0
fc508122,it,Provincia di Cagliari,Organic,iOS,Apple iPhone,14.2,0,207,0.0,0.605021
ecaee8a3,it,Rome,Organic,iOS,Apple iPhone,14.4,0,501,137.0,1.883416
ec9e9322,it,Sicily,Organic,iOS,Apple iPhone,14.4,0,0,51.0,0.1499
11363431,ca,Ontario,,iOS,Apple iPhone,14.3,0,0,0.0,0.0
a2008717,ca,Quebec,Organic,Android,lge LGE LM-Q630,10,0,162,,0.692571
dc81e861,co,Departamento del Valle del Cauca,Organic,iOS,Apple iPhone,14.2,0,248,28.0,0.503508
10ad5964,pe,Lima,,iOS,Apple iPad,13.6.1,0,0,0.0,0.0
2a1f831d,mx,México,Organic,Android,Motorola Phone,8.1.0,0,57,8.0,0.09635
46f32a43,mx,Jalisco,Organic,Android,Samsung Galaxy Phone,6.0.1,0,4,0.0,0.006962
403f432c,mx,Morelos,Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
4a9e0c44,mx,Jalisco,Organic,Android,Samsung Galaxy Phone,10,0,192,1.0,0.343306
83c147ea,ar,San Luis,Organic,ios,Apple iPad,14.2,0,0,0.0,0.0
bd1dcfba,es,Seville,Non-Organic,Android,Xiaomi Phone,10,0,99,8.0,0.171221
cda074fb,es,,Organic,Android,Xiaomi Xiaomi MI 9,10,0,213,8.0,0.348288
fa0be51d,es,Valencia,Organic,Android,HUAWEI HUAWEI DUB-LX1,8.1.0,0,121,0.0,0.188273
3eb03dd4,es,Badajoz,Organic,Android,Xiaomi Xiaomi M2007J3SG,10,0,159,11.0,0.26902
80f0d922,es,Ciudad Real,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,47,8.0,0.085424
ee5bf9c0,es,Madrid,Organic,Android,Samsung Galaxy Phone,7.0,0,176,0.0,0.328813
3ae82162,es,Valencia,Organic,Android,HUAWEI HUAWEI STK-LX1,9,0,303,0.0,0.483753
e3ec3008,es,Madrid,Organic,Android,Lenovo LENOVO Lenovo TB-X304F,7.1.1,0,171,0.0,0.27913
41a37b24,es,Barcelona,Organic,Android,Huawei Phone,10,0,86,0.0,0.143837
9326d496,es,Barcelona,,Android,POCO Xiaomi M2007J20CG,10,0,32,1.0,0.05509
baf71fb3,es,Pontevedra,Organic,Android,Samsung Galaxy Tab,7.1.1,0,171,18.0,0.351631
ebda15bb,es,Santa Cruz de Tenerife,Organic,Android,Samsung Galaxy Note,9,0,58,1.0,0.110417
01683133,es,Murcia,Organic,Android,Xiaomi Phone,9,0,41,0.0,0.064725
21c396f6,es,Girona,Organic,Android,Xiaomi Phone,10,0,128,16.0,0.220667
b6c9bd0c,es,Seville,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,27,0.0,0.043591
500f1d70,es,Madrid,Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,192,2.0,0.313785
3663cd6d,es,Ourense,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,1290,6.0,2.067687
e3ac6fdf,es,Alicante,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
4a30d44a,es,Madrid,Non-Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,0,0.0,0.0
54fcf04f,es,Alicante,Organic,Android,BMXC BMXC M863-EEA,10,0,0,0.0,0.0
15a1f0c1,es,Valencia,Non-Organic,Android,Xiaomi Phone,11,0,1,0.0,0.001593
47c09fb5,es,Madrid,Organic,Android,Samsung Galaxy Note,7.1.1,0,113,0.0,0.208809
1d6e335d,es,Pontevedra,Non-Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,16,1.0,0.026019
dbdbeacb,es,A Coruña,Organic,Android,Huawei Phone,9,0,1,0.0,0.001589
6cb99b10,es,Madrid,Non-Organic,Android,Samsung Galaxy Tab,10,0,4,4.0,0.013775
14264cf3,es,Seville,Organic,Android,HUAWEI HUAWEI POT-LX1A,9,0,8,1.0,0.013864
569e48ba,es,Barcelona,Organic,Android,Huawei Phone,10,0,50,2.0,0.079815
56a6a71a,es,Granada,Organic,Android,POCO Xiaomi M2007J20CT,10,0,129,42.0,0.261084
178ebf46,es,Castellon,Non-Organic,Android,Redmi Xiaomi Redmi Note 9S,10,0,60,4.0,0.097544
ab301283,es,Principality of Asturias,Organic,Android,Samsung Galaxy Phone,10,0,15,0.0,0.028207
dbdb4c60,es,Barcelona,Organic,Android,Redmi Xiaomi M2006C3MNG,10,0,0,0.0,0.0
178f4b02,es,Huelva,Non-Organic,Android,Alcatel TCL 5030F_EEA,10,0,73,8.0,0.126139
e42fe25e,es,Cadiz,Non-Organic,Android,Samsung Galaxy Note,14.3,0,21,2.0,0.043642
a658a10a,es,Valencia,Organic,Android,Samsung Galaxy Phone,10,0,169,12.0,0.336604
31a6b778,es,Alicante,Non-Organic,android,Huawei Phone,10,0,8,4.0,0.017119
73d8f26a,es,Seville,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,42,0.0,0.067948
2489713a,es,Cantabria,Non-Organic,Android,Redmi Xiaomi M2003J15SC,10,0,67,6.0,0.110498
74b104a3,es,Navarre,Organic,Android,Xiaomi Xiaomi M2007J17G,10,0,131,1.0,0.206407
043010fe,es,Murcia,Organic,Android,Xiaomi Phone,9,0,17,1.0,0.028795
dfe0bd1b,es,Girona,Organic,Android,xiaomi Xiaomi Redmi S2,9,0,19,0.0,0.030167
88b40e31,es,Madrid,Organic,Android,Samsung Galaxy Phone,9,0,164,1.0,0.317391
6f05a555,es,Navarre,,Android,lge LGE LM-G810,10,0,0,0.0,0.0
fe25a6c9,es,Valencia,Organic,Android,Samsung Galaxy Phone,10,0,0,2.0,0.002711
ac14038b,es,Malaga,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,156,1.0,0.250407
014b454b,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,145,29.0,0.318123
885ce475,es,Saragossa,Organic,Android,Huawei Phone,10,0,156,1.0,0.249859
2d7ea553,es,Valencia,,Android,Xiaomi Phone,10,0,173,3.0,0.274822
242a7777,es,Asturias,Non-Organic,Android,Sony Sony G3311,7.0,0,318,28.0,0.536468
b446da39,es,Granada,Non-Organic,Android,Huawei Phone,8.0.0,0,50,14.0,0.094784
4303f65f,es,Madrid,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,35,2.0,0.057423
f08550af,es,Ciudad Real,Organic,Android,OPPO OPPO CPH2009,10,0,33,0.0,0.052452
1d6f77c1,es,Barcelona,Non-Organic,Android,OPPO OPPO CPH2067,10,0,70,1.0,0.10931
90f5df1f,es,Tarragona,Organic,Android,Xiaomi Phone,9,0,91,1.0,0.139597
dd2858db,es,Madrid,,Android,Xiaomi Phone,9,0,32,1.0,0.050367
839def09,es,Guadalajara,Organic,Android,Xiaomi Phone,10,0,190,0.0,0.298185
5212b43b,es,Madrid,Organic,Android,Samsung Galaxy Phone,8.0.0,0,200,1.0,0.37526
c9a8df4a,es,Cadiz,Organic,Android,Xiaomi Phone,10,0,173,15.0,0.28762
1bacf24d,es,Caceres,Organic,Android,Xiaomi Phone,10,0,215,18.0,0.361187
f71671bd,es,Andalusia,Organic,android,samsung samsung SM-A125F,10,0,141,1.0,0.269094
00dfa4c0,es,Alicante,Organic,Android,Redmi Xiaomi M2006C3MG,7.0,0,65,1.0,0.104793
8082518f,es,Castille and León,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
45128631,es,Madrid,Organic,Android,Huawei Phone,8.0.0,0,27,31.0,0.085148
81a947e8,es,Valladolid,Organic,Android,Samsung Galaxy Phone,10,0,33,0.0,0.06166
94f9b9fd,es,Madrid,Organic,Android,TCL TCL T766H_EEA,10,0,202,0.0,0.318423
e3c120d9,es,Madrid,Organic,Android,HUAWEI HUAWEI MAR-LX1B,10,0,46,45.0,0.131683
466c79bb,es,Valencia,Organic,android,Samsung Galaxy Phone,8.1.0,0,313,143.0,0.830297
2969b1dd,es,Valencia,Organic,Android,Redmi Xiaomi M2006C3MNG,7.0,0,52,1.0,0.081933
4ad15595,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,83,,0.158562
288edb70,es,Barcelona,Organic,Android,Samsung Galaxy Phone,9,0,30,0.0,0.054989
5b8f767a,es,Valencia,Organic,Android,POCO Xiaomi M2007J20CG,10,0,26,1.0,0.04187
c527ac70,es,Granada,Organic,android,Samsung Galaxy Phone,10,0,17,0.0,0.032538
af3d117b,es,Valladolid,Organic,Android,HUAWEI HUAWEI MAR-LX1B,8.0.0,0,79,0.0,0.120924
deaefc22,es,Barcelona,Organic,Android,samsung samsung SM-T860,10,0,45,4.0,0.089063
36716b2f,es,Barcelona,Organic,Android,Huawei Phone,9,0,26,0.0,0.040511
b9d807cf,es,Tarragona,Non-Organic,Android,Huawei Phone,10,0,17,1.0,0.028545
3fea9c53,es,Valencia,Non-Organic,Android,Huawei Phone,10,0,2,0.0,0.003209
bebf356f,es,Principality of Asturias,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
80f55f38,es,Madrid,Non-Organic,iOS,Apple iPhone,14.0.1,0,0,0.0,0.0
3357c007,es,Malaga,Organic,iOS,Apple iPhone,14.4,0,25,0.0,0.056763
d28f37c7,es,Saragossa,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
8ab4e98b,es,Malaga,Organic,Android,Samsung Galaxy Phone,10,0,39,0.0,0.075391
43889f07,es,Valencia,Organic,Android,bq bq Aquaris M10,6.0,0,2189,169.0,3.727991
4a23c35f,es,Valencia,Organic,Android,Xiaomi Phone,9,0,374,3.0,0.605009
b8725bde,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,14,1.0,0.029344
9759c5b2,es,Cantabria,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,369,73.0,0.679008
3f75bb95,es,Navarre,Organic,Android,Xiaomi Xiaomi Mi Note 10,10,0,406,1.0,0.640372
351ca0f0,es,Cordoba,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,127,0.0,0.241846
c38d74c4,es,Principality of Asturias,Organic,Android,lge LGE LM-X210,7.1.2,0,172,0.0,0.26685
f30135f9,es,Barcelona,Organic,Android,Redmi Xiaomi M2006C3MNG,10,0,6,0.0,0.009542
91f1ec8f,es,,Non-Organic,Android,Samsung Galaxy Phone,10,0,367,54.0,0.775723
865d4767,es,Murcia,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,381,4.0,0.59998
6aba84ab,es,Madrid,Organic,Android,samsung samsung SM-A315G,10,0,0,0.0,0.0
61781f53,es,Barcelona,Non-Organic,Android,Huawei Phone,10,0,147,6.0,0.241907
c5c95d5e,es,Araba / Álava,Organic,Android,bq bq Aquaris M10 FHD,6.0,0,51,0.0,0.078813
7b781c4a,es,Barcelona,Organic,Android,Samsung Galaxy Phone,9,0,50,12.0,0.116806
c09d7c6b,es,Gipuzkoa,,Android,Xiaomi Phone,9,0,82,4.0,0.130166
f711b5af,es,Seville,Non-Organic,Android,Xiaomi Xiaomi Redmi 8,10,0,787,69.0,1.340068
b3ded87d,es,Toledo,Organic,Android,Ulefone Ulefone P6000_Plus,9,0,114,0.0,0.18928
ac586428,es,Seville,Organic,Android,Huawei Phone,10,0,35,0.0,0.056735
8e4d4074,es,Barcelona,Organic,Android,Samsung Galaxy Tab,8.1.0,0,116,3.0,0.221773
1dd2f3c5,es,Madrid,Organic,Android,TCL TCL 8079,5.0.1,0,82,0.0,0.132677
fecd384c,es,Madrid,Organic,Android,samsung samsung SM-G781B,11,0,2,0.0,0.00392
20b3bf75,es,Madrid,Organic,Android,bq bq Aquaris C,8.1.0,0,0,0.0,0.0
4212d7df,py,Asuncion,Organic,iOS,Apple iPhone,14.4,0,16,0.0,0.013767
bce100b8,pe,Lima,Organic,Android,Huawei Phone,9,0,205,0.0,25325.000359
51aa0e7c,fr,North,Organic,Android,Samsung Galaxy Tab,5.0.2,0,45,0.0,0.123534
c15675c5,fr,Puy-de-Dôme,Organic,Android,samsung samsung SM-T500,10,0,30,2.0,0.091819
60fc750b,fr,Finistère,Organic,Android,Samsung Galaxy Tab,10,0,15,,0.041901
8322c7cf,fr,Lot,Non-Organic,Android,WIKO WIKO W-V851-EEA,10,0,501,1.0,1.208231
9123bdb0,fr,North,Organic,Android,Xiaomi Phone,10,0,96,1.0,0.23896
3b1eeb8a,fr,Eure-et-Loir,Organic,Android,Samsung Galaxy Phone,8.0.0,0,47,8.0,0.162042
277deb26,fr,Paris,Organic,Android,Samsung Galaxy Phone,8.0.0,0,107,0.0,0.30404
2a2e4989,fr,Paris,Organic,Android,Samsung Galaxy Tab,8.1.0,0,499,,1.439798
3cd9d4f1,us,California,Organic,iOS,Apple iPad,12.5.1,0,9,1.0,0.125656
8cefa54e,es,Alicante,Organic,Android,HONOR HUAWEI STK-LX1,10,0,11,0.0,0.016736
957c6f86,es,Valencia,Organic,Android,HUAWEI HUAWEI POT-LX1A,9,0,29,7.0,0.05541
6f47eade,es,Madrid,Non-Organic,Android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,0,0.0,0.0
7ac45c7b,es,Biscay,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
bdf4781f,es,Barcelona,Non-Organic,Android,POCO Xiaomi M2010J19CG,10,0,0,0.0,0.0
8a66d386,es,Jaen,Non-Organic,Android,Samsung Galaxy Note,11,0,0,0.0,0.0
50f76257,es,Madrid,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,121,31.0,0.230726
d5a0c6bd,es,Andalusia,Organic,Android,bq bq Aquaris M10,6.0,0,0,0.0,0.0
e9fb72bc,es,Saragossa,Organic,Android,Xiaomi Xiaomi Redmi 7A,10,0,0,0.0,0.0
95bd3551,es,Malaga,Organic,Android,xiaomi Xiaomi Redmi Note 8T,9,0,47,2.0,0.075209
3fe7ce86,es,Navarre,Non-Organic,Android,samsung samsung SM-A307FN,10,0,0,0.0,0.0
74e27574,es,Seville,Non-Organic,Android,Xiaomi Phone,10,0,216,2.0,0.334339
3a1db907,es,Toledo,Organic,Android,Samsung Galaxy Tab,10,0,6,0.0,0.010889
1a952b50,es,Las Palmas,Non-Organic,Android,samsung samsung SM-A307FN,10,0,0,0.0,0.0
a385b3ca,es,Cadiz,Organic,Android,Samsung Galaxy Phone,10,0,61,9.0,0.131122
5ff76b34,es,Madrid,Organic,Android,OPPO OPPO CPH1941,10,0,3,1.0,0.005896
33378a4b,es,Balearic Islands,Organic,Android,Xiaomi Phone,7.0,0,66,5.0,0.110241
ab32a71d,es,Santa Cruz de Tenerife,Non-Organic,Android,HUAWEI HUAWEI HMA-L09,10,0,0,0.0,0.0
13dabdb7,es,Gipuzkoa,Organic,Android,HUAWEI HUAWEI DUB-LX1,8.1.0,0,0,0.0,0.0
b1145dab,es,Valencia,Organic,Android,OPPO OPPO CPH2009,10,0,60,1.0,0.09041
92f5def4,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
22ccba67,es,,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
d27f4213,es,Barcelona,Organic,Android,Redmi Xiaomi Redmi Note 9S,10,0,22,0.0,0.035182
b64328d2,es,Seville,Non-Organic,Android,Huawei Phone,10,0,102,2.0,0.157128
30ef587e,es,Girona,Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
b4d75b7e,es,Las Palmas,Organic,Android,Samsung Galaxy Phone,10,0,42,1.0,0.078817
fccf2e20,ch,Geneva,Organic,iOS,Apple iPhone,14.4,0,897,36.0,6.031461
22680591,cy,Nicosia,Organic,iOS,Apple iPad,12.5.1,0,17,0.0,0.005959
73034b0c,be,Liège Province,Organic,Android,Samsung Galaxy Phone,10,0,6,0.0,0.018067
586382f0,gb,Stoke-on-Trent,Organic,Android,Samsung Galaxy Tab,6.0.1,0,9,0.0,0.043715
18e87ba6,es,A Coruña,Organic,iOS,Apple iPhone,14.4,0,30,2.0,0.077338
7ba89561,es,Castellon,,iOS,Apple iPhone,14.4,0,266,21.0,0.696581
97dc76ff,es,Catalonia,Organic,iOS,Apple iPhone,14.4,0,54,0.0,0.135048
d88d236b,es,Murcia,Organic,ios,Apple iPhone,14.4,0,25,1.0,0.062071
1a2bc484,es,La Rioja,Organic,iOS,Apple iPhone,14.4,0,27,2.0,0.07119
213d4b82,es,Granada,Organic,iOS,"Apple iPad11,6",14.4,0,4,0.0,0.010054
e24d479f,es,Seville,Organic,iOS,Apple iPhone,14.4,0,38,,0.091881
54deb543,es,Santa Cruz de Tenerife,Organic,iOS,Apple iPhone,14.4,0,54,0.0,0.132769
bac6906a,es,Murcia,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
ff5c1e60,es,Barcelona,Non-Organic,iOS,Apple iPhone,14.4,0,83,3.0,0.209498
fa461849,es,Madrid,Non-Organic,iOS,Apple iPhone,14.4,0,122,2.0,0.295173
cd334355,es,Valencia,Organic,iOS,Apple iPhone,12.5.1,0,20,3.0,0.054051
ba28418e,es,Guadalajara,Non-Organic,iOS,Apple iPhone,14.4,0,474,91.0,1.307022
